,bbl,bbt,bbr,bbb,img,bbid,iou,mid,hlabel
44750,12.0,202.75,371.8,374.0,4598.0,1.0,0.9100889177732153,3.0,Car
44751,458.0,178.62,514.51,229.0,4598.0,2.0,0.739950126850503,6.0,Car
44752,633.0,166.42,688.0,231.57,4598.0,3.0,0.7246260311878875,5.0,Car
44757,4.0,195.63,238.0,350.0,5876.0,0.0,0.5872853071925626,3.0,Car
44758,119.0,173.0,305.0,341.0,5876.0,1.0,0.6277371367132535,6.0,Car
44759,796.0,150.02,818.0,236.79,5876.0,2.0,0.6220435708782439,2.0,Pedestrian
44760,462.0,181.31,519.0,223.88,5876.0,3.0,0.5813341310329422,9.0,Car
44761,675.62,173.73,727.97,211.0,5876.0,4.0,0.7980473433046079,4.0,Car
44762,643.0,167.78,670.0,182.0,5876.0,5.0,0.457974510689889,7.0,Car
44763,0.0,198.56,22.0,316.0,5862.0,0.0,0.28656098436395505,5.0,Car
44768,572.0,176.28,596.0,193.0,1437.0,0.0,0.5322685839371554,3.0,Car
44771,62.0,171.65,153.0,211.0,6358.0,0.0,0.6409334730618481,3.0,Car
44772,178.0,174.28,225.0,198.0,6358.0,1.0,0.4447068303209926,5.0,Car
44773,576.38,169.32,631.0,227.0,6358.0,2.0,0.7900566185890809,7.0,Car
44778,588.45,184.7,647.0,236.0,7046.0,0.0,0.6946990857337559,13.0,Car
44779,832.58,115.0,1227.0,374.0,7046.0,1.0,0.8930336353496746,10.0,Van
44780,8.0,160.6,148.0,261.87,7046.0,2.0,0.8039003313053928,15.0,Car
44781,153.0,182.0,365.0,321.0,7046.0,3.0,0.7114232046800387,7.0,Car
44782,387.0,184.71,437.51,252.0,7046.0,4.0,0.13713128755978166,3.0,Car
44783,310.0,186.29,431.0,263.0,7046.0,5.0,0.5698405939282264,6.0,Car
44784,442.0,180.96,531.84,233.59,7046.0,6.0,0.7302095214656491,8.0,Car
44785,493.88,179.35,566.95,209.09,7046.0,7.0,0.5889164769647702,12.0,Car
44786,727.0,187.14,825.0,253.0,7046.0,8.0,0.829545019308513,2.0,Car
44787,695.46,175.24,766.0,228.47,7046.0,9.0,0.8205650481473128,4.0,Car
44788,681.29,177.36,699.62,222.4,7046.0,10.0,0.2591284369114883,9.0,Car
44791,830.0,167.0,868.0,197.87,7046.0,13.0,0.1512985393898562,11.0,Car
44793,778.8,0.0,1241.0,374.0,729.0,0.0,0.893347803617571,11.0,Van
44794,0.0,171.0,184.87,347.0,729.0,1.0,0.7637890104173916,5.0,Car
44795,54.0,178.0,273.0,309.0,729.0,2.0,0.6865553734297655,10.0,Car
44796,207.0,173.0,428.79,255.99,729.0,3.0,0.796909964738123,2.0,Car
44797,359.52,174.25,478.0,222.91,729.0,4.0,0.6354316507750251,7.0,Car
44798,345.44,167.0,409.0,222.41,729.0,5.0,0.16944839663382963,1.0,Car
44799,665.34,178.28,735.27,226.0,729.0,6.0,0.7253077389692536,3.0,Car
44800,730.19,173.0,821.0,212.41,729.0,7.0,0.5330815595598851,6.0,Car
44805,852.26,237.69,983.99,327.64,5889.0,0.0,0.6050405177696078,5.0,Misc
44806,828.0,199.0,937.58,284.1,5889.0,1.0,0.440326148700047,4.0,Car
44807,660.0,178.62,701.0,212.0,5889.0,2.0,0.7712695363241923,1.0,Car
44808,804.04,176.09,835.85,206.06,5889.0,3.0,0.5725800000000011,8.0,Car
44809,710.0,178.34,739.05,200.77,5889.0,4.0,0.681154632795262,7.0,Car
44811,13.0,173.06,306.0,326.04,3220.0,0.0,0.6708771410961444,2.0,Car
44812,288.57,153.15,402.0,228.0,3220.0,1.0,0.9086282453863916,1.0,Car
44813,602.47,179.36,663.0,238.0,5651.0,0.0,0.8218963453775249,3.0,Car
44814,1106.74,252.0,1237.0,368.0,5651.0,1.0,0.601404726464126,4.0,Car
44815,1157.0,126.7,1207.0,192.0,5651.0,2.0,0.5717591535400816,1.0,Van
44816,584.0,176.1,613.07,197.0,2658.0,0.0,0.5273544455189116,4.0,Car
44817,1001.0,190.0,1234.0,354.0,2658.0,1.0,0.8121316951838767,1.0,Car
44818,851.0,178.0,982.0,249.0,2658.0,2.0,0.9125859157547506,3.0,Car
44821,674.72,171.67,750.0,207.34,2658.0,5.0,0.47099912438749214,2.0,Car
44823,0.0,209.0,181.0,372.0,5137.0,0.0,0.9314798226688223,11.0,Car
44824,314.14,194.27,471.0,308.0,5137.0,1.0,0.880157932303905,1.0,Car
44825,120.0,199.19,328.0,323.0,5137.0,2.0,0.8114624970085913,2.0,Car
44826,834.0,183.06,933.0,320.71,5137.0,3.0,0.5211947602053181,12.0,Cyclist
44827,931.0,182.88,1101.0,323.0,5137.0,4.0,0.6341126878653741,10.0,Car
44829,485.5,183.83,542.0,230.0,5137.0,6.0,0.7163188214015966,4.0,Car
44830,532.15,183.97,557.0,212.8,5137.0,7.0,0.42380984747825295,14.0,Car
44831,546.2,174.0,573.14,203.81,5137.0,8.0,0.6921595153064641,5.0,Car
44832,640.51,181.59,724.0,218.0,5137.0,9.0,0.5836744021465845,15.0,Car
44833,617.48,178.01,651.0,199.0,5137.0,10.0,0.29937179921402574,6.0,Car
44834,562.71,174.64,578.0,194.71,5137.0,11.0,0.26915252952873203,13.0,Van
44835,443.0,172.0,525.97,255.0,5137.0,12.0,0.7802864520147248,3.0,Car
44836,860.0,141.97,899.0,254.0,4229.0,0.0,0.5744396653759478,7.0,Cyclist
44837,748.0,158.4,784.0,279.0,4229.0,1.0,0.6679919008905328,9.0,Pedestrian
44838,196.0,160.0,318.0,359.0,4229.0,2.0,0.5500321006871844,2.0,Misc
44839,510.0,164.0,536.0,214.0,4229.0,3.0,0.5146602557418066,8.0,Cyclist
44840,920.48,140.22,950.0,237.78,4229.0,4.0,0.7443577121192564,5.0,Cyclist
44841,691.0,154.04,701.75,205.31,4229.0,5.0,0.600274459725486,11.0,Pedestrian
44844,714.99,152.4,726.0,200.71,4229.0,8.0,0.6617010453369988,1.0,Pedestrian
44845,729.0,148.28,741.0,200.22,4229.0,9.0,0.504076005422488,14.0,Pedestrian
44848,667.0,158.09,771.68,239.0,2880.0,0.0,0.8826262028116203,2.0,Car
44849,360.99,183.93,445.0,241.0,2880.0,1.0,0.7648184154535077,1.0,Car
44850,440.0,187.11,476.84,213.0,2880.0,2.0,0.32381415528289037,5.0,Car
44852,0.0,212.0,158.0,332.0,3546.0,0.0,0.8136007474210208,1.0,Car
44853,231.0,191.0,483.0,345.0,3546.0,1.0,0.7846373236475399,2.0,Car
44856,289.0,172.48,318.0,194.0,1351.0,0.0,0.5357023449338366,2.0,Car
44857,330.0,170.69,359.0,190.0,1351.0,1.0,0.5914630501153478,5.0,Car
44858,0.0,164.33,46.92,205.0,1351.0,2.0,0.5802054767530614,4.0,Car
44859,359.0,172.67,383.1,183.0,1351.0,3.0,0.33976687591977933,6.0,Car
44860,582.5,170.45,632.0,225.57,1351.0,4.0,0.7458534719566052,9.0,Car
44864,902.0,156.69,946.0,247.0,1345.0,1.0,0.6180030168247053,5.0,Cyclist
44865,399.07,181.42,432.0,200.9,1345.0,2.0,0.4100118936586248,4.0,Car
44868,8.0,188.57,373.18,361.0,5123.0,0.0,0.8433651599900246,1.0,Car
44869,515.0,183.38,550.0,215.0,5123.0,1.0,0.5932117218035889,3.0,Car
44870,562.02,182.61,577.0,193.0,5123.0,2.0,0.19364735180662815,6.0,Car
44871,356.0,180.15,389.13,198.0,5123.0,3.0,0.5480053057417956,5.0,Car
44872,591.1,180.19,628.0,216.0,5123.0,4.0,0.6459470445134742,4.0,Car
44874,573.0,174.62,611.0,220.12,2894.0,0.0,0.7428731014629748,2.0,Car
44875,22.0,63.66,422.99,375.0,2894.0,1.0,0.8792746032904207,5.0,Van
44876,399.0,187.79,470.12,262.0,2894.0,2.0,0.3773847036491075,1.0,Car
44877,452.13,99.63,545.0,224.13,2894.0,3.0,0.659935360972582,6.0,Truck
44879,381.0,179.67,545.0,311.14,3552.0,1.0,0.7820426609380678,2.0,Car
44881,617.0,127.0,687.0,228.6,3552.0,3.0,0.7175667328233197,3.0,Van
44883,1104.0,179.94,1214.0,358.0,3234.0,0.0,0.6870858904860592,4.0,Car
44884,399.11,180.53,453.51,205.0,3234.0,1.0,0.6409213465834679,6.0,Car
44885,728.56,173.2,820.0,257.0,3234.0,2.0,0.700874963182596,8.0,Car
44886,701.0,174.94,780.0,237.38,3234.0,3.0,0.8303114339497786,9.0,Car
44888,667.09,176.56,716.52,214.65,3234.0,5.0,0.6702700961196149,5.0,Car
44889,654.08,176.59,684.45,202.5,3234.0,6.0,0.530962685560054,7.0,Car
44891,589.0,175.58,629.0,214.0,5645.0,0.0,0.7135571399173732,7.0,Car
44892,96.0,193.54,211.0,263.0,5645.0,1.0,0.5270169295289976,4.0,Car
44893,380.0,183.56,417.0,211.0,5645.0,2.0,0.6235138056401689,1.0,Car
44894,402.21,179.0,439.0,206.7,5645.0,3.0,0.637651486207639,5.0,Car
44896,652.0,173.56,702.91,191.0,5645.0,5.0,0.5282001599704444,6.0,Car
44898,226.1,158.48,305.0,324.92,1423.0,0.0,0.7449713685502375,1.0,Pedestrian
44899,147.0,171.09,255.0,208.74,7052.0,0.0,0.497378889579795,6.0,Truck
44900,150.73,156.08,223.8,198.0,7052.0,1.0,0.4110432635534085,5.0,Van
44901,673.0,169.14,733.0,196.45,7052.0,2.0,0.48403933036676855,4.0,Car
44903,789.0,158.72,815.0,182.0,7052.0,4.0,0.4747532797531237,1.0,Car
44904,810.72,163.23,838.0,184.0,7052.0,5.0,0.4955521442345092,7.0,Car
44909,205.82,186.3,303.0,233.0,4573.0,0.0,0.7732655976987751,7.0,Car
44910,315.93,184.22,366.26,208.0,4573.0,1.0,0.632782993953799,5.0,Car
44915,0.0,193.59,199.6,336.0,2102.0,0.0,0.7331082781888739,7.0,Car
44917,711.0,186.0,891.59,294.0,2102.0,2.0,0.955431367289531,1.0,Car
44919,682.0,179.85,743.0,227.0,2102.0,4.0,0.6327722172922395,6.0,Car
44920,278.0,179.43,413.0,245.81,2102.0,5.0,0.6875710211153581,4.0,Car
44921,337.0,169.52,444.0,233.27,2102.0,6.0,0.7181983053836578,3.0,Car
44922,650.3,170.41,680.0,193.0,2102.0,7.0,0.42054429817518096,2.0,Car
44923,489.0,175.8,527.46,198.0,2102.0,8.0,0.26988658095238244,5.0,Car
44925,752.53,173.03,765.0,215.0,6364.0,0.0,0.5387529537351553,3.0,Cyclist
44926,208.0,183.26,294.0,224.0,6364.0,1.0,0.7344420635045747,4.0,Car
44933,758.36,173.03,779.0,186.0,715.0,0.0,0.4880152241335836,1.0,Car
44934,495.0,164.38,549.0,204.0,715.0,1.0,0.7695941325120031,2.0,Car
44939,237.23,173.7,298.0,347.0,73.0,0.0,0.6327480603788569,6.0,Pedestrian
44940,189.46,158.23,246.0,340.0,73.0,1.0,0.7253210899426593,3.0,Pedestrian
44941,752.95,164.08,785.0,281.0,73.0,2.0,0.7274529132974128,7.0,Pedestrian
44943,500.0,168.08,513.0,221.0,73.0,4.0,0.5338711673795059,2.0,Pedestrian
44947,407.85,178.31,494.0,241.0,6402.0,0.0,0.7032963977755193,6.0,Car
44948,525.83,180.88,559.84,204.0,6402.0,1.0,0.6186239098708565,5.0,Car
44949,556.55,179.46,573.0,191.0,6402.0,2.0,0.26883919328273803,3.0,Car
44951,590.0,176.34,630.0,215.0,6402.0,4.0,0.76943668517282,1.0,Car
44952,573.0,140.51,618.0,209.0,2664.0,0.0,0.6867867405335935,1.0,Truck
44953,393.02,186.98,429.58,208.13,2664.0,1.0,0.4184220779220781,2.0,Car
44959,568.65,165.79,577.0,192.0,4215.0,3.0,0.18244274465526777,2.0,Car
44960,525.0,160.0,560.0,192.0,4215.0,4.0,0.5868131352252189,3.0,Car
44961,571.0,165.93,599.0,192.0,4215.0,5.0,0.47635470793125095,1.0,Car
44962,618.0,167.57,648.0,190.0,4215.0,6.0,0.40525334567381616,4.0,Car
44970,303.0,192.06,432.0,256.23,2670.0,0.0,0.5631439240076633,5.0,Car
44971,709.28,174.94,775.0,238.0,2670.0,1.0,0.160197060128969,6.0,Car
44972,705.0,165.85,882.0,248.58,2670.0,2.0,0.7735554804756085,1.0,Car
44973,372.49,191.0,457.0,227.09,2670.0,3.0,0.42791147347028646,4.0,Car
44976,302.0,192.86,468.0,305.16,4201.0,0.0,0.8600055396724138,1.0,Car
44977,671.83,174.3,691.0,190.0,67.0,0.0,0.2935321286938377,6.0,Van
44978,16.0,73.11,414.0,270.73,67.0,1.0,0.7216217065205648,7.0,Truck
44979,704.82,171.69,739.0,197.0,67.0,2.0,0.687403724473328,2.0,Car
44980,427.15,179.96,600.34,279.0,67.0,3.0,0.8925298015358109,1.0,Car
44981,79.0,182.0,353.0,305.0,67.0,4.0,0.880043643396351,3.0,Car
44986,0.0,187.15,170.0,370.0,6416.0,0.0,0.8313298812285022,14.0,Car
44987,793.01,172.17,1162.0,362.0,6416.0,1.0,0.8114775547849086,13.0,Car
44988,146.0,183.03,379.0,335.0,6416.0,2.0,0.7863996277056536,2.0,Car
44989,720.0,171.47,831.0,264.0,6416.0,3.0,0.5895558478720292,1.0,Car
44990,661.61,130.0,755.0,222.0,6416.0,4.0,0.5961934432155216,6.0,Van
44991,664.0,162.62,710.88,213.08,6416.0,5.0,0.41140658065539426,5.0,Car
44994,496.75,182.38,529.67,198.0,6416.0,8.0,0.3994707391659541,3.0,Car
44996,578.37,177.18,600.0,189.0,6416.0,10.0,0.3055824550524745,4.0,Car
44999,587.66,184.57,621.0,211.0,1379.0,0.0,0.6125566805760843,1.0,Car
45001,689.71,175.0,897.0,304.0,6370.0,0.0,0.9071525148153392,1.0,Car
45002,1.0,185.65,223.0,271.0,6370.0,1.0,0.8865513034980981,3.0,Car
45003,473.68,172.4,537.23,223.0,6370.0,2.0,0.780968502655744,2.0,Car
45004,640.21,171.6,719.72,226.0,6370.0,3.0,0.7906746058585772,4.0,Car
45006,620.89,167.09,652.0,198.0,6370.0,5.0,0.560115011093551,5.0,Car
45008,893.0,139.78,973.0,312.0,701.0,0.0,0.7466932311751311,1.0,Pedestrian
45009,21.0,243.0,280.99,365.0,3208.0,0.0,0.7412349475378034,4.0,Car
45010,626.65,171.62,679.0,211.0,3208.0,1.0,0.7740890628059078,1.0,Car
45011,326.41,202.56,400.0,245.0,3208.0,2.0,0.7305655631191359,5.0,Car
45015,672.38,164.16,701.0,192.01,3208.0,6.0,0.6326621487115248,3.0,Car
45019,536.0,171.8,562.46,193.0,4567.0,1.0,0.6024520284716782,5.0,Car
45020,617.39,166.57,634.0,179.0,4567.0,2.0,0.2905575205584116,1.0,Car
45022,590.0,170.02,600.94,186.0,4567.0,4.0,0.3464287193421513,3.0,Car
45028,0.0,193.96,165.0,308.0,5679.0,0.0,0.8067565178808153,3.0,Car
45033,719.0,171.47,752.0,195.0,2116.0,0.0,0.5980237006814703,2.0,Car
45034,18.0,130.07,233.0,226.0,2116.0,1.0,0.5833754689367239,1.0,Truck
45035,621.11,175.06,639.0,188.0,2499.0,0.0,0.5551043251774552,1.0,Car
45038,630.0,162.44,707.0,322.7,3787.0,0.0,0.8284851810828006,1.0,Pedestrian
45039,239.33,190.0,398.16,292.0,6827.0,0.0,0.8511181587361482,3.0,Car
45040,722.64,184.67,741.0,227.0,6827.0,1.0,0.6077427854772098,1.0,Pedestrian
45042,783.71,214.0,1232.0,374.0,1190.0,0.0,0.8897276888021559,3.0,Car
45043,484.75,180.78,565.81,236.0,1190.0,1.0,0.681537672548677,1.0,Car
45044,734.93,195.8,865.22,306.0,1190.0,2.0,0.8198040339455368,4.0,Car
45045,694.19,186.78,774.0,251.0,1190.0,3.0,0.7251317182549187,2.0,Car
45046,671.0,185.66,729.0,238.0,1190.0,4.0,0.7379185083920445,6.0,Car
45051,0.0,177.48,170.0,305.21,6199.0,1.0,0.8385245068818761,5.0,Car
45052,49.0,188.0,272.0,282.92,6199.0,2.0,0.7616487661548778,1.0,Car
45053,264.0,180.94,361.28,241.0,6199.0,3.0,0.3843850520011949,7.0,Car
45055,376.0,178.58,454.0,218.71,6199.0,5.0,0.6212589183385525,6.0,Car
45062,592.0,164.72,613.0,189.0,7287.0,0.0,0.5430204281243424,3.0,Truck
45071,593.0,161.78,611.0,185.0,4956.0,0.0,0.48335224138469485,4.0,Truck
45073,933.0,175.16,991.0,192.0,4956.0,2.0,0.4471499660466903,3.0,Car
45079,263.83,196.61,384.0,284.69,5490.0,0.0,0.6471517061012435,2.0,Car
45080,160.0,199.0,286.0,282.0,5490.0,1.0,0.520877653444677,3.0,Car
45081,0.0,208.18,118.89,281.0,5490.0,2.0,0.8522469147556874,4.0,Car
45082,17.0,199.05,218.0,326.0,4942.0,0.0,0.8523419169702641,1.0,Car
45083,300.0,199.33,331.12,217.0,4942.0,1.0,0.30669826994949767,5.0,Car
45084,202.0,198.7,292.0,266.0,4942.0,2.0,0.7280634378008809,2.0,Car
45086,1181.37,106.21,1241.0,166.24,4942.0,4.0,0.8882354590570737,6.0,Van
45088,598.0,178.47,617.0,196.0,5484.0,0.0,0.4515796202783073,4.0,Car
45089,626.56,164.87,651.0,189.0,5484.0,1.0,0.5040007718921194,1.0,Truck
45090,274.0,195.49,326.0,216.0,5484.0,2.0,0.6295600187005034,5.0,Car
45095,387.99,189.0,506.28,274.41,7293.0,0.0,0.7340270924149956,1.0,Car
45098,9.0,175.15,241.65,335.0,6833.0,1.0,0.6783423808679412,5.0,Car
45100,166.0,178.0,336.53,268.0,6833.0,3.0,0.6154824533542762,9.0,Car
45101,240.0,184.55,355.0,248.0,6833.0,4.0,0.38310111790394674,12.0,Car
45102,289.0,174.59,403.0,243.76,6833.0,5.0,0.5306805492917667,4.0,Car
45104,365.0,163.0,467.0,224.41,6833.0,7.0,0.6728067633458905,6.0,Car
45105,548.23,174.53,561.09,192.0,6833.0,8.0,0.2720576820285685,14.0,Car
45106,790.0,193.46,1032.81,334.0,6833.0,9.0,0.5796986022717785,3.0,Car
45107,877.0,173.06,1087.0,273.0,6833.0,10.0,0.7464961216909684,7.0,Car
45109,792.0,180.03,900.0,241.0,6833.0,12.0,0.5867943520682701,13.0,Car
45110,730.98,177.26,863.0,229.59,6833.0,13.0,0.7243583435865742,8.0,Car
45112,712.67,170.34,801.0,217.8,6833.0,15.0,0.6701017490790416,1.0,Car
45115,635.38,177.61,670.18,198.0,6833.0,18.0,0.5155424452904757,2.0,Car
45116,624.0,166.15,629.54,183.21,6833.0,19.0,0.1473724062740902,10.0,Car
45119,44.13,105.05,484.07,258.17,1184.0,1.0,0.6510826258408722,2.0,Truck
45120,1052.0,165.38,1174.0,199.0,1184.0,2.0,0.7695407716045672,4.0,Car
45123,597.0,176.71,600.97,188.0,1184.0,5.0,0.05481065071391227,1.0,Car
45126,588.6,158.61,643.28,210.0,3793.0,0.0,0.7199682333180588,4.0,Car
45127,164.0,154.58,252.0,357.0,3793.0,1.0,0.8496912989641137,5.0,Pedestrian
45128,67.0,156.0,161.0,344.0,3793.0,2.0,0.6911029489979164,1.0,Pedestrian
45131,553.45,162.0,569.0,183.01,3793.0,5.0,0.4243052556730536,6.0,Car
45133,588.65,175.46,647.0,238.69,3963.0,0.0,0.783609785160918,2.0,Car
45134,757.48,75.0,952.0,228.0,3963.0,1.0,0.7196182161222301,3.0,Tram
45138,219.0,181.92,233.0,237.0,3963.0,5.0,0.5834449978701141,1.0,Pedestrian
45139,594.0,174.16,641.0,222.0,1812.0,0.0,0.7446311895182547,14.0,Car
45140,155.0,195.13,293.0,285.72,1812.0,1.0,0.7048321098790761,2.0,Car
45141,840.0,167.25,1108.98,320.03,1812.0,2.0,0.8275731481992616,11.0,Car
45143,711.52,173.3,837.0,233.23,1812.0,4.0,0.6837488518477041,12.0,Car
45144,706.3,168.04,776.0,222.0,1812.0,5.0,0.4975852441110233,10.0,Car
45145,663.48,161.2,749.0,207.0,1812.0,6.0,0.6738040843494403,5.0,Van
45148,365.0,176.12,416.0,209.0,1812.0,9.0,0.7173123424537612,3.0,Car
45150,422.0,177.98,449.63,205.0,1812.0,11.0,0.4131132453474984,15.0,Car
45151,448.0,180.94,472.0,201.58,1812.0,12.0,0.5447692648782186,4.0,Car
45153,344.38,178.5,382.42,203.64,1812.0,14.0,0.5208745098039216,13.0,Car
45155,560.0,185.08,600.0,220.0,1806.0,0.0,0.6584303789066955,6.0,Car
45156,294.39,214.11,401.0,262.0,1806.0,1.0,0.3216275757822909,12.0,Car
45157,493.0,193.77,506.96,212.0,1806.0,2.0,0.07955808994659494,11.0,Car
45158,239.0,192.61,355.0,261.0,1806.0,3.0,0.5657940925552081,5.0,Car
45159,346.0,184.66,432.0,249.57,1806.0,4.0,0.6282016804388758,1.0,Car
45160,417.0,186.4,496.36,228.88,1806.0,5.0,0.6187283697332856,4.0,Car
45161,434.11,185.89,506.0,222.47,1806.0,6.0,0.4245760005765772,13.0,Misc
45162,451.75,178.0,527.0,212.62,1806.0,7.0,0.6324551986775605,8.0,Car
45163,731.0,196.0,926.0,329.0,1806.0,8.0,0.8066294659793832,2.0,Car
45164,700.13,191.69,798.0,268.0,1806.0,9.0,0.7449552512237363,7.0,Car
45165,664.9,185.53,748.8,248.83,1806.0,10.0,0.8459493469257726,3.0,Car
45166,643.0,181.0,709.84,225.85,1806.0,11.0,0.3249156705483901,15.0,Car
45167,149.0,190.12,218.0,235.07,1806.0,12.0,0.575157864519544,9.0,Car
45169,591.0,164.33,613.0,189.0,3977.0,0.0,0.5696466918424881,4.0,Truck
45178,386.0,172.55,745.19,361.0,1153.0,0.0,0.849352243230398,5.0,Car
45179,688.1,174.33,900.0,310.0,1153.0,1.0,0.9241186895011647,1.0,Car
45181,886.11,181.32,1015.0,262.02,1153.0,3.0,0.7466295900939828,2.0,Car
45182,1059.0,175.86,1116.0,219.59,1153.0,4.0,0.6481215782380964,3.0,Car
45185,593.0,175.85,613.1,194.0,3744.0,0.0,0.4689228021304276,8.0,Car
45186,449.7,183.58,532.04,244.71,3744.0,1.0,0.7642642271484965,9.0,Car
45187,847.14,191.0,1235.0,374.0,3744.0,2.0,0.8872656332403724,6.0,Car
45188,730.59,174.82,941.0,320.0,3744.0,3.0,0.7829152756507639,10.0,Car
45189,701.93,171.6,804.0,264.0,3744.0,4.0,0.761712948196495,7.0,Car
45190,659.54,178.05,721.0,224.0,3744.0,5.0,0.5892255498855243,5.0,Car
45191,636.61,177.57,670.69,197.0,3744.0,6.0,0.4244093931031518,3.0,Car
45198,0.0,191.52,250.0,366.0,5335.0,0.0,0.8335225734040642,3.0,Car
45199,359.46,90.24,510.0,244.55,5335.0,1.0,0.9170282757486219,5.0,Van
45200,615.27,164.13,680.97,221.0,5335.0,2.0,0.8554023564803215,2.0,Car
45201,597.0,157.33,621.15,202.0,5335.0,3.0,0.60846948657626,7.0,Pedestrian
45203,624.3,151.91,665.0,201.0,4995.0,0.0,0.6310219017293105,2.0,Truck
45204,61.59,202.5,161.0,250.28,4995.0,1.0,0.6448381611335617,3.0,Car
45205,317.33,190.64,371.0,218.0,4995.0,2.0,0.7668257541196469,1.0,Car
45206,427.19,183.87,457.0,203.0,4995.0,3.0,0.6754483453114366,4.0,Car
45209,0.0,202.9,89.0,366.0,5453.0,0.0,0.7358023161914782,1.0,Car
45210,48.0,186.99,282.0,316.0,5453.0,1.0,0.7500723496861118,2.0,Car
45211,806.88,183.23,1200.0,374.0,5453.0,2.0,0.8907370709082705,3.0,Car
45212,469.0,175.75,518.0,204.0,5453.0,3.0,0.8024179488881363,5.0,Car
45213,689.0,168.63,691.04,191.0,5453.0,4.0,0.03674579992095948,7.0,Car
45214,557.0,171.94,607.0,192.0,5453.0,5.0,0.6433574561376788,4.0,Car
45216,666.0,172.63,698.0,192.69,5453.0,7.0,0.44201859381182224,8.0,Car
45217,555.54,164.0,582.0,191.0,5453.0,8.0,0.19531006518537009,6.0,Car
45218,7.0,206.56,297.0,374.0,3022.0,0.0,0.8250559390427787,7.0,Car
45219,335.42,176.74,471.0,274.0,3022.0,1.0,0.8376208211384587,2.0,Car
45220,689.0,182.66,819.0,278.0,3022.0,2.0,0.8088000673601996,3.0,Car
45221,456.74,176.01,522.0,229.79,3022.0,3.0,0.7928824260545462,1.0,Car
45222,663.81,185.42,710.0,230.0,3022.0,4.0,0.4766608985414137,4.0,Car
45223,644.57,181.67,679.0,208.0,3022.0,5.0,0.42873757823980924,6.0,Car
45224,518.0,178.36,549.0,209.0,3022.0,6.0,0.6124151662116836,5.0,Car
45226,568.0,169.91,591.4,188.62,7244.0,0.0,0.3992135252645844,4.0,Car
45227,585.0,169.4,615.35,194.0,7244.0,1.0,0.6100963630457839,3.0,Car
45228,480.6,171.82,557.0,208.0,7244.0,2.0,0.7225010607556783,2.0,Car
45229,329.15,170.64,397.7,202.0,7244.0,3.0,0.7082099162592302,6.0,Car
45232,595.0,175.2,615.0,191.0,1635.0,0.0,0.6176664327613401,4.0,Car
45235,330.0,182.95,453.0,237.0,7250.0,0.0,0.6187577772272457,5.0,Car
45236,685.94,172.12,748.0,227.0,7250.0,1.0,0.1865486027710926,1.0,Car
45237,696.0,167.0,811.0,234.78,7250.0,2.0,0.535092724600687,6.0,Car
45238,389.0,182.0,489.0,216.66,7250.0,3.0,0.6865705434891235,7.0,Car
45243,0.0,171.72,174.54,284.0,1621.0,2.0,0.7576664948954059,1.0,Van
45245,634.09,174.76,664.46,193.0,2328.0,0.0,0.6060773292670616,10.0,Car
45246,684.0,170.79,755.93,223.0,2328.0,1.0,0.7212266739685574,2.0,Car
45247,744.86,184.33,867.0,270.0,2328.0,2.0,0.7510388019454982,8.0,Car
45248,680.52,146.0,745.02,200.34,2328.0,3.0,0.569339828756053,4.0,Truck
45249,923.54,181.58,1151.0,267.0,2328.0,4.0,0.7914012109717994,7.0,Car
45253,532.21,176.55,586.88,226.39,4981.0,0.0,0.7967113450292388,4.0,Car
45254,373.14,179.48,476.0,261.4,4981.0,1.0,0.8404528178553329,9.0,Car
45255,3.0,196.0,138.0,315.0,4981.0,2.0,0.8978584190448596,3.0,Car
45256,229.0,185.16,323.0,244.0,4981.0,3.0,0.735791185447858,2.0,Car
45257,104.0,165.03,211.0,240.0,4981.0,4.0,0.6170025811411941,8.0,Van
45259,330.94,184.27,391.0,223.15,4981.0,6.0,0.5442767623495082,1.0,Car
45262,468.0,156.59,505.41,207.0,4981.0,9.0,0.6146552118909168,7.0,Van
45264,445.67,166.42,490.49,206.0,5447.0,0.0,0.795510746448673,3.0,Car
45265,568.11,182.03,572.0,189.0,5447.0,1.0,0.05722540583197518,2.0,Car
45267,582.61,173.9,596.0,184.0,4759.0,0.0,0.2856937038337398,2.0,Car
45268,559.84,172.98,573.0,184.0,4759.0,1.0,0.3427167561211234,3.0,Car
45269,581.26,177.64,638.0,235.0,3036.0,0.0,0.7720353069891097,1.0,Car
45270,902.97,0.0,1234.0,334.0,3036.0,1.0,0.9168807969051036,2.0,Tram
45271,752.0,72.0,915.0,240.0,3036.0,2.0,0.6428646363713093,3.0,Tram
45274,590.0,172.5,612.91,191.0,3750.0,0.0,0.49435325609944486,5.0,Car
45275,4.0,116.9,329.0,243.33,3750.0,1.0,0.5000983413041611,3.0,Tram
45276,694.31,159.0,716.0,206.0,3750.0,2.0,0.7682461570924468,4.0,Cyclist
45279,593.0,146.05,632.0,201.0,3988.0,0.0,0.6388583453358697,1.0,Truck
45280,323.0,192.48,362.0,217.0,3988.0,1.0,0.5972217087230794,2.0,Car
45281,571.58,177.46,612.0,215.0,5321.0,0.0,0.7544155205173277,6.0,Car
45282,18.0,178.92,377.44,375.0,5321.0,1.0,0.8801794352784145,2.0,Car
45284,279.99,176.99,372.0,238.57,5321.0,3.0,0.7942936389116162,3.0,Car
